日期,股票代码,成交量,换手率,RSI,MACD_DIF,MACD_DEA,MACD_HIST,KDJ_K,KDJ_D,KDJ_J,MACD信号,RSI信号,KDJ信号
2023-09-11,600519,15926,0.13,47.75259819979543,-3.678482185954408,3.584644748820732,-7.263126934775141,14.349425421136559,24.954088850021208,-6.8599014366327395,死叉,中性,超卖
2023-09-12,600519,12168,0.1,47.134495739554914,-5.10784091396431,3.023839222189439,-8.131680136153749,16.489242008685633,18.144020694494852,13.17968463706719,死叉,中性,超卖
2023-09-13,600519,19501,0.16,47.11963543187461,-5.585500770820545,2.4683979323178273,-8.053898703138373,26.315176722761397,19.051281384194535,40.84296739989512,死叉,中性,中性
2023-09-14,600519,17505,0.14,46.73248272497471,-5.6923757975407625,1.9418964013592086,-7.634272198899971,33.99572880174898,25.600049177732007,50.78708804978293,死叉,中性,中性
2023-09-15,600519,28431,0.23,36.90831954646411,-10.966284854688638,1.1091105138722508,-12.075395368560889,27.591324785728233,29.300743436746206,24.172487483692287,死叉,中性,中性
2023-09-18,600519,32559,0.26,51.13813765435988,-6.025308894666978,0.6488253907406877,-6.674134285407665,48.85628604927019,36.81444654558248,72.93996505664562,死叉,中性,中性
2023-09-19,600519,14990,0.12,50.55036326806329,-3.3074851046753793,0.39357955232674785,-3.701064657002127,64.89170570449052,47.113105513162985,100.4489060871456,死叉,中性,超买
2023-09-20,600519,12502,0.1,49.74928279131142,-2.070036667426848,0.23463657040716102,-2.304673237834009,94.3244442800606,69.35747867794043,144.25837548430093,死叉,中性,超买
2023-09-21,600519,19489,0.16,43.31065203049344,-5.14991105514423,-0.11275359898325127,-5.037157456160979,76.26070857631301,78.4922861869547,71.79755335502963,死叉,中性,中性
2023-09-22,600519,34390,0.27,55.552908761312146,1.1504551003520191,-0.03125626354226608,1.1817113638942853,77.59004753741594,82.72506679792986,67.3200090163881,金叉,中性,中性
2023-09-25,600519,13979,0.11,51.6112100286922,1.9991120881770712,0.09973524302027181,1.8993768451567994,70.91636942380005,74.92237517917634,62.90435791304745,金叉,中性,中性
2023-09-26,600519,15762,0.13,47.9966525545413,-0.14096059047437848,0.08420647956900405,-0.22516707004338254,69.73189723841348,72.74610473320983,63.70348224882079,死叉,中性,中性
2023-09-27,600519,20880,0.17,47.55868522523065,-1.6027601975888501,-0.0246300802476317,-1.5781301173412183,49.31943237764281,63.32256634661878,21.31316443969088,死叉,中性,中性
2023-09-28,600519,20538,0.16,44.20311155113092,-4.643877547070133,-0.3226460458490834,-4.32123150122105,29.7248769186217,49.59206884489266,-10.009506933920221,死叉,中性,超卖
2023-10-09,600519,29763,0.24,39.967224222508484,-9.286373219691995,-0.9009510248066906,-8.385422194885304,20.914985939780113,33.319765078681534,-3.8945723380227264,死叉,中性,超卖
2023-10-10,600519,20284,0.16,38.670906784755275,-12.316439149019516,-1.6374341295946149,-10.6790050194249,10.839183387447685,20.49301541528316,-8.468480668223265,死叉,中性,超卖
2023-10-11,600519,21945,0.17,41.166300644368064,-11.934872737803289,-2.3017850075435615,-9.633087730259728,13.891213185341764,15.21512750418985,11.243384547645594,死叉,中性,超卖
2023-10-12,600519,14865,0.12,43.35633498802868,-9.867056347575954,-2.7898670294811354,-7.077189318094819,20.744236537545557,15.158211036778331,31.916287539080006,死叉,中性,中性
2023-10-13,600519,25028,0.2,36.52366316597698,-13.44418338638684,-3.4772422783137613,-9.966941108073078,25.339152641932994,19.991534121606765,36.03438968258545,死叉,中性,中性
2023-10-16,600519,20790,0.17,33.133614675692236,-17.777514293229842,-4.399840472824476,-13.377673820405366,21.975709861374842,22.68636634695113,20.55439689022227,死叉,中性,中性
2023-10-17,600519,14945,0.12,32.53255636371151,-19.65463331555452,-5.384020656226414,-14.270612659328105,14.322767055752152,20.545876519686658,1.8765481278831402,死叉,中性,超卖
2023-10-18,600519,20318,0.16,33.20176700214126,-19.184296217698147,-6.274361015031042,-12.909935202667105,12.162990165407402,16.153822360844792,4.181325774532624,死叉,中性,超卖
2023-10-19,600519,73492,0.59,21.79424744087342,-32.613548939006705,-7.973663461739149,-24.639885477267555,9.788803921840676,12.091520381000072,5.183371003521888,死叉,超卖,超卖
2023-10-20,600519,45376,0.36,25.985982909311684,-35.689289881598825,-9.761768392052677,-25.927521489546148,12.592616924783167,11.514803670677075,14.748243432995352,死叉,超卖,超卖
2023-10-23,600519,25234,0.2,25.884384570370006,-35.35852494837059,-11.41317204084738,-23.94535290752321,15.07877549325552,12.486732113293115,20.26286225318033,死叉,超卖,中性
2023-10-24,600519,29861,0.24,25.77479620838049,-33.191227412163016,-12.81820787125484,-20.373019540908174,21.28558167986699,16.318991365968554,31.21876230766386,死叉,超卖,中性
2023-10-25,600519,36179,0.29,35.62095100737911,-24.76262709470666,-13.58881556309044,-11.173811531616218,38.79747820074052,25.053945124621006,66.28454435297954,死叉,中性,中性
2023-10-26,600519,22386,0.18,34.86131375008004,-19.462928309748122,-13.96779057900384,-5.495137730744283,54.27260298718998,38.11855428926582,86.58070038303829,死叉,中性,超买
2023-10-27,600519,34262,0.27,36.10868197429394,-14.713824226452743,-14.015921782065059,-0.6979024443876849,71.28674679992237,54.785609329284284,104.28902174119855,死叉,中性,超买
2023-10-30,600519,24086,0.19,37.345963975548536,-10.581656894567232,-13.794356305452295,3.2126994108850635,72.87126692480727,66.1435389039732,86.32672296647542,金叉,中性,超买
2023-10-31,600519,19859,0.16,38.4177129570078,-7.1440106593224755,-13.365301747637467,6.221291088314992,71.41812787102067,71.8587138652501,70.53695588256184,金叉,中性,中性
2023-11-01,600519,93143,0.74,58.83807518686969,9.771615205921307,-11.87259742805303,21.644212633974337,68.51441125225232,70.93460201602676,63.674029724703416,金叉,中性,中性
2023-11-02,600519,27908,0.22,58.515133065471304,18.18034354418046,-9.933698010489579,28.114041554670038,63.4862413814522,67.80626016824174,54.84620380787314,金叉,中性,中性
2023-11-03,600519,30176,0.24,63.15447443754889,26.47417454418951,-7.584803006961896,34.05897755115141,68.35397052087085,66.78487438485847,71.49216279289558,金叉,中性,中性
2023-11-06,600519,25524,0.2,63.260422286083525,29.508738450607098,-5.1916713000219605,34.700409750629056,73.54536620790252,68.4618593700752,83.71237988355713,金叉,中性,超买
2023-11-07,600519,19582,0.16,58.311381025366806,26.21948612982851,-3.165145014225156,29.384631144053667,60.2214378695022,67.37359153275854,45.917130542989526,金叉,中性,中性
2023-11-08,600519,14546,0.12,59.4862935515621,23.922652371232516,-1.4175451829053063,25.340197554137823,50.276265822814196,61.347689966739644,28.1334175349633,金叉,中性,中性
2023-11-09,600519,12800,0.1,58.4398802821345,20.579067147074966,0.0015910964482596817,20.577476050626707,37.360120308295116,49.28594133353718,13.508478257810992,金叉,中性,超卖
2023-11-10,600519,16466,0.13,54.01987520477881,14.739895379530026,0.9524494372922445,13.787445942237781,31.560120071869274,39.7321687343262,15.216022746955417,金叉,中性,超卖
2023-11-13,600519,18370,0.15,51.311398286740825,8.867626210594608,1.4631060033117518,7.404520207282856,19.67844285428764,29.53289441148402,-0.030460260105122927,金叉,中性,超卖
2023-11-14,600519,12817,0.1,51.591765681656675,5.319562651139222,1.7119096580102982,3.607652993128924,12.117266863438934,21.11860992986529,-5.885419269413781,金叉,中性,超卖
2023-11-15,600519,18435,0.15,53.33711175208582,4.222463579246096,1.8738808787351884,2.3485827005109075,22.968170122719126,18.254626613481907,32.39525714119356,金叉,中性,中性
2023-11-16,600519,12558,0.1,50.06825038407925,1.416623868562283,1.8443804264659687,-0.4277565579036857,21.853688143930658,18.979708376696248,27.60164767839948,死叉,中性,中性
2023-11-17,600519,21714,0.17,48.423113399032026,-1.2042356020265288,1.6476955214019366,-2.851931123428465,26.96343003863677,23.928429435095524,33.03343124571926,死叉,中性,中性
2023-11-20,600519,18608,0.15,50.807075233786406,-1.1850537616187466,1.4649375031425378,-2.6499912647612844,32.942205257315486,27.25310781329431,44.32040014535783,死叉,中性,中性
2023-11-21,600519,30098,0.24,57.25166024366721,3.0638971671864965,1.568096191145374,1.4958009760411226,58.62923812615315,39.51162447403514,96.86446543038916,金叉,中性,超买
2023-11-22,600519,12665,0.1,54.86206606788656,3.909452390947763,1.7191514298423023,2.1903009611054607,71.98981089599805,54.52041809315557,106.92859650168299,金叉,中性,超买
2023-11-23,600519,11550,0.09,55.910154616011184,4.814030852941869,1.9188210700422743,2.8952097828995944,80.17063362677969,70.26322754964364,99.98544578105177,金叉,中性,超买
2023-11-24,600519,13085,0.1,53.24152888505922,3.6520414774875007,2.0306417414903533,1.6213997359971475,73.10618411042279,75.08887621106685,69.14079990913467,金叉,中性,中性
2023-11-27,600519,16261,0.13,49.299584904993985,0.675681122543665,1.9432249273647604,-1.2675438048210954,54.93538366658831,69.40406713459694,25.998016730571038,死叉,中性,中性
2023-11-28,600519,14520,0.12,50.98565910600974,-0.07358701788302824,1.8131080276713547,-1.886695045554383,40.01634622148433,56.01930466616516,8.010429332122683,死叉,中性,超卖
2023-11-29,600519,17149,0.14,52.579915954283784,0.38127199751352236,1.7207315095966558,-1.3394595120831334,37.41834536479974,44.12335841762414,24.00831925915095,死叉,中性,中性
2023-11-30,600519,21353,0.17,57.03636051867061,3.150208915153371,1.8129558583422503,1.3372530568111207,61.817063253527465,46.41725161327053,92.61668653404134,金叉,中性,超买
2023-12-01,600519,33051,0.26,48.00278796964219,-0.2606866397795784,1.6791724713666485,-1.9398591111462269,58.67771841805771,52.63770901212832,70.75773722991649,死叉,中性,中性
2023-12-04,600519,18440,0.15,45.61769772108961,-3.555375933998903,1.3414596710204838,-4.896835605019387,43.0122326602947,54.502338110626646,20.03202175963081,死叉,中性,中性
2023-12-05,600519,29903,0.24,36.99095519001119,-11.456698825754984,0.5157720260672278,-11.972470851822212,12.788568795621764,38.15950662465807,-37.95330686245085,死叉,中性,超卖
2023-12-06,600519,23851,0.19,35.93811015635242,-15.9812568378793,-0.548552416768032,-15.432704421111268,4.700389103069971,20.16706351966216,-26.23295973011441,死叉,中性,超卖
2023-12-07,600519,25042,0.2,35.39564305924179,-17.935182005833212,-1.6702704547722371,-16.264911551060976,5.1764600324018195,7.5551393103645355,0.41910147647638674,死叉,中性,超卖
2023-12-08,600519,26288,0.21,37.073219092383255,-17.168524097090767,-2.670157786534723,-14.498366310556044,12.680351170640511,7.519066768704119,23.002919974513297,死叉,中性,中性
2023-12-11,600519,36831,0.29,35.670237164252846,-16.758315292498537,-3.579071174016259,-13.179244118482277,26.88908408475469,14.915298429265691,50.83665539573269,死叉,中性,中性
2023-12-12,600519,21011,0.17,39.91319451653536,-13.702242896509006,-4.232179027080307,-9.4700638694287,51.02987478929294,30.199770014896064,92.6900843380867,死叉,中性,超买
2023-12-13,600519,38789,0.31,30.793757331200826,-18.779097777695824,-5.170689914216792,-13.608407863479032,45.036527757990974,40.985162210679555,53.13925885261382,死叉,中性,中性
2023-12-14,600519,40672,0.32,27.528262923018094,-24.061679362725272,-6.389463427023791,-17.67221593570148,30.5533214246183,42.206574657300756,7.246814959253385,死叉,超卖,超卖
2023-12-15,600519,37093,0.3,30.52417462569207,-24.10601602348538,-7.532466820343894,-16.57354920314149,6.715746624497356,27.435198602368896,-34.72315733124572,死叉,中性,超卖
2023-12-18,600519,19897,0.16,35.858637895411576,-20.093471412779763,-8.342854213404273,-11.75061719937549,16.83019831927072,18.033088789462145,14.424417378887874,死叉,中性,超卖
2023-12-19,600519,22207,0.18,39.67321427149169,-14.717327600105136,-8.754110560933361,-5.963217039171775,35.29262602539601,19.61285698972138,66.65216409674528,死叉,中性,中性
2023-12-20,600519,23092,0.18,38.513881875416104,-11.818683847730654,-8.951824966533186,-2.8668588811974676,56.03173116649904,36.051518503721944,95.99215649205324,死叉,中性,超买
2023-12-21,600519,29012,0.23,44.3107296792342,-6.459200355664052,-8.79101047550937,2.3318101198453185,75.99279194805636,55.772383046650496,116.43360975086809,金叉,中性,超买
2023-12-22,600519,21667,0.17,44.49198977668278,-3.0458941869205773,-8.420357811729449,5.374463624808872,86.01567890225385,72.68006733893644,112.68690202888868,金叉,中性,超买
2023-12-25,600519,12471,0.1,44.89317155003798,-0.7949457199140397,-7.928395741289745,7.1334500213757055,89.71641643601868,83.90829576210966,101.33265778383671,金叉,中性,超买
2023-12-26,600519,14771,0.12,44.38141013133637,0.1779925784480838,-7.40540294646795,7.583395524916034,83.32721838985039,86.35310457604099,77.27544601746919,金叉,中性,中性
2023-12-27,600519,16056,0.13,43.59468536972784,0.25244422128503174,-6.911348290483886,7.163792511768918,77.51706401279337,83.52023294622082,65.51072614593849,金叉,中性,中性
2023-12-28,600519,38338,0.31,59.01227334476263,9.055027285784718,-5.881259543627847,14.936286829412564,80.55458324153061,80.46628854805813,80.73117262847555,金叉,中性,超买
2023-12-29,600519,27539,0.22,59.22155425072057,13.460677000615988,-4.633392669805664,18.094069670421653,79.77839802229038,79.28334842553814,80.76849721579484,金叉,中性,超买
